DATE,ABERDEEN EXPERIMENT STATION ID US,ALTA 1 NNW WY US,ASHTON 1 N ID US,BURLEY ID US,BURLEY MUNICIPAL AIRPORT ID US,CASTLEFORD 2 N ID US,CRATERS OF THE MOON ID US,DRIGGS ID US,DUBOIS EXPERIMENT STATION ID US,FORT HALL 1 NNE ID US,GLENNS FERRY ID US,IDAHO FALLS 16 SE ID US,IDAHO FALLS 46 W ID US,IDAHO FALLS FAA AIRPORT ID US,KETCHUM RANGER STATION ID US,MASSACRE ROCKS STATE PARK ID US,MINIDOKA DAM ID US,POCATELLO REGIONAL AIRPORT ID US,REXBURG BYU IDAHO ID US,RICHFIELD ID US,SAINT ANTHONY ID US,SHOSHONE 1 WNW ID US,SUGAR CITY ID US,SWAN VALLEY ID US,TETONIA EXPERIMENT STATION ID US
2008-04-11,25.0,12.0,17.0,22.98504897681145,23.0,29.0,28.0,12.0,24.0,19.0,30.0,14.0,19.0,23.0,18.0,25.26444110343701,24.0,23.0,22.144788888699463,22.0,14.0,22.0,20.59378039715736,18.0,12.0
2008-04-12,20.437762039087875,12.0,22.0,29.99805045161947,30.0,29.0,30.0,18.0,23.0,21.0,26.0,20.0,21.0,27.0,23.0,24.34101437687013,23.0,24.0,25.99176517915281,22.0,13.0,29.0,24.518270570049857,18.0,19.0
2008-04-13,34.0,27.0,28.0,26.99247839098746,27.0,34.0,33.0,23.0,29.0,24.0,33.0,27.0,21.0,29.0,27.0,30.805001462838295,30.0,26.0,27.91525332437949,25.0,18.0,35.0,26.480515656496106,25.0,24.0
2008-04-14,32.0,34.0,32.0,43.022196047691516,43.0,45.0,36.0,29.0,34.0,26.0,40.62040111761721,33.0,26.0,33.0,29.0,28.958148009704534,28.0,35.0,31.76222961483284,32.0,26.0,43.0,30.405005829388607,34.0,30.0
2008-04-15,32.80557100269576,21.0,34.0,29.99805045161947,30.0,31.0,32.0,29.0,23.0,34.0,39.0,23.0,22.0,28.0,29.0,19.72388074403573,18.0,33.0,26.95350925176615,40.0,29.0,30.0,25.49939311327298,18.0,35.0
2008-04-16,24.24324172019799,12.0,17.0,25.990621037443457,26.0,26.0,25.0,19.0,20.0,25.0,26.287511260542274,15.0,20.0,22.0,17.0,20.64730747060261,19.0,26.0,21.183044816086124,18.0,16.0,20.0,19.612657853934238,16.0,13.0
2008-04-17,21.389131959365404,21.0,22.0,24.988763683899453,25.0,30.0,27.0,18.0,22.0,22.0,30.0,19.0,19.0,25.0,20.0,34.49870836910581,34.0,25.0,24.068277033926137,21.0,16.0,23.0,22.55602548360361,16.0,20.0
2008-04-18,22.340501879642932,26.0,30.0,39.0147666335155,39.0,33.0,31.0,26.0,27.0,23.0,26.0,30.0,23.0,30.0,24.0,42.80954890820774,43.0,39.0,28.876997396992827,21.0,20.0,36.0,27.461638199719232,29.0,32.0
2008-04-19,22.340501879642932,33.0,27.0,34.005479865795486,34.0,37.0,35.0,32.0,35.0,23.0,26.0,25.0,29.0,35.0,33.0,35.422135095672694,35.0,35.0,33.68571776005952,33.0,27.0,33.0,32.36725091583486,36.0,32.0
2008-04-20,26.14598156075305,21.0,15.0,19.979476916179436,20.0,29.0,29.0,23.0,19.0,27.0,41.0,34.0,20.0,25.0,16.0,28.958148009704534,28.0,23.0,24.068277033926137,32.0,27.0,25.0,22.55602548360361,29.0,22.049470332047033
2008-04-21,9.97269291603505,11.0,16.0,16.973904855547428,17.0,19.0,23.0,14.0,9.0,10.0,18.0,22.0,16.0,18.0,14.0,21.57073419716949,20.0,15.0,17.336068525632772,25.0,19.0,18.0,15.688167681041737,29.0,14.0
2008-04-22,25.486346458017525,23.0,22.0,18.977619562635432,19.0,21.0,27.0,25.0,16.0,16.0,22.0,22.0,20.0,25.0,14.0,18.80045401746885,17.0,21.0,24.068277033926137,16.0,18.0,23.0,22.55602548360361,28.0,23.944454979903863
2008-04-23,41.0,31.0,30.0,39.0147666335155,39.0,42.0,38.0,31.709565838321364,33.0,22.0,30.0,33.0,32.0,37.0,23.0,19.72388074403573,18.0,38.0,35.60920590528619,21.0,18.0,40.0,34.3294960022811,37.0,30.301717108605683
2008-04-24,30.0,21.0,31.0,30.999907805163474,31.0,33.0,32.0,26.97001731366308,27.0,32.0,32.0,28.0,22.0,34.0,24.0,31.728428189405175,31.0,33.0,32.723973687446176,39.0,34.0,30.0,31.38612837261173,33.0,25.81103126260571
2008-04-25,29.00009132158564,20.0,28.0,29.99805045161947,30.0,27.0,25.0,24.126288198868114,24.0,30.0,29.0,25.0,21.0,26.0,26.0,29.881574736271414,29.0,31.0,25.030021106539476,39.0,25.0,30.0,23.537148026826735,25.0,23.11661975500573
2008-04-26,17.583652278255286,10.0,19.0,21.983191623267444,22.0,26.0,26.0,19.0,21.0,18.0,24.0,12.0,18.0,21.0,20.0,19.72388074403573,18.0,16.0,20.221300743472785,25.0,18.0,24.0,18.63153531071111,37.0,18.25950103633337
2008-04-27,17.583652278255286,24.0,23.0,23.986906330355453,24.0,25.0,31.0,31.0,24.0,18.0,28.079122492676643,22.0,13.0,21.0,23.0,24.34101437687013,23.0,22.0,20.221300743472785,22.0,18.0,29.0,18.63153531071111,25.0,29.629408923474358
2008-04-28,28.0,32.0,34.0,39.0147666335155,39.0,38.0,37.0,43.0,35.0,25.0,22.0,32.0,29.0,33.0,32.0,41.88612218164086,42.0,31.0,31.76222961483284,26.0,23.0,43.0,30.405005829388607,32.0,40.99931681061534
2008-04-29,35.0,39.0,38.0,38.012909279971495,38.0,47.0,39.0,44.0,36.0,31.0,38.0,37.0,29.0,36.0,30.426914928326696,38.192415275373335,38.0,39.0,34.64746183267285,30.0,32.0,40.0,33.348373459057974,37.0,41.946809134543756
2008-04-30,32.0,26.0,30.0,32.00176515870748,32.0,35.0,31.0,25.0,29.0,33.0,39.0,28.0,30.0,33.0,24.99752841472207,33.57528164253894,33.0,31.0,31.76222961483284,32.0,31.0,30.0,30.405005829388607,32.0,23.944454979903863
2008-05-01,17.0,24.0,28.0,28.99619309807547,29.0,29.0,29.0,25.0,27.0,26.0,32.0,24.0,27.0,30.0,27.0,27.111294556570773,26.0,27.0,28.876997396992827,30.0,29.0,26.0,27.461638199719232,28.0,23.944454979903863
2008-05-02,24.24324172019799,19.0,30.0,24.988763683899453,25.0,26.0,28.0,22.0,25.0,25.0,21.0,21.0,20.0,24.0,22.0,23.41758765030325,22.0,27.0,23.106532961312798,27.0,27.0,25.0,21.574902940380483,21.0,21.101978008118614
2008-05-03,29.0,35.0,30.0,28.99619309807547,29.0,32.0,32.0,28.0,27.0,24.0,30.0,26.0,21.0,26.0,22.0,28.958148009704534,28.0,27.0,25.030021106539476,19.0,26.0,34.0,23.537148026826735,34.0,26.78693195168911
2008-05-04,29.0,28.0,32.0,32.00176515870748,32.0,35.0,35.0,27.0,32.0,33.0,32.0,36.0,28.0,39.0,27.0,32.65185491597205,32.0,31.0,37.532694050512866,25.0,27.0,34.0,36.29174108872735,31.0,25.839439627760694
2008-05-05,30.0,32.0,37.0,34.005479865795486,34.0,40.0,37.0,60.0,36.0,37.0,37.0,30.0,29.0,33.0,32.0,38.192415275373335,38.0,30.0,31.76222961483284,31.0,30.0,43.0,30.405005829388607,24.0,57.10668631739841
2008-05-06,35.20826518245799,35.0,35.0,39.0147666335155,39.0,41.0,40.0,43.0,41.0,39.5,41.0,34.0,32.0,36.0,33.0,37.268988548806455,37.0,40.0,34.64746183267285,38.0,30.0,43.0,33.348373459057974,26.0,40.99931681061534
2008-05-07,40.41653036491599,35.0,40.69238597421606,46.02776810832353,46.0,48.0,42.0,32.0,37.0,42.0,48.0,38.0,39.0,42.0,39.0,36.345561822239574,36.0,45.0,40.41792626835288,41.0,33.0,46.0,39.235108718396724,40.0,30.576901247402773
2008-05-08,34.708310843250814,32.0,36.05186154470742,40.0166239870595,40.0,42.0,37.0,38.0,32.0,36.0,47.0,33.0,32.0,37.0,30.0,36.345561822239574,36.0,40.0,35.60920590528619,31.0,29.293861085543618,35.0,34.3294960022811,34.0,36.261855190973264
2008-05-09,38.51379052436093,28.0,32.339442001100515,33.00362251225148,33.0,47.0,32.0,24.0,31.0,40.0,43.0,30.0,28.0,33.0,30.0,40.039268728507096,40.0,30.0,31.76222961483284,31.0,33.0,31.94720734036247,30.405005829388607,33.0,22.996962655975448
2008-05-10,22.340501879642932,18.0,26.0,25.990621037443457,26.0,28.0,28.0,36.0,26.0,23.0,30.0,19.0,23.0,30.0,24.0,25.26444110343701,24.0,23.0,28.876997396992827,36.0,25.0,29.991266400944397,27.461638199719232,15.0,34.366870543116434
2008-05-11,25.19461164047552,40.0,34.0,39.0147666335155,39.0,48.0,36.0,30.0,36.0,26.0,40.0,38.0,32.0,40.0,32.0,34.49870836910581,34.0,40.0,38.4944381231262,24.0,26.0,38.79300062832573,37.27286363195047,33.0,28.681916599545943
2008-05-12,29.0,28.0,31.0,34.005479865795486,34.0,34.0,33.0,32.0,32.0,33.0,38.0,30.0,30.0,31.0,28.0,32.65185491597205,32.0,33.0,29.838741469606163,29.0,27.408255046202346,33.903148279780545,28.442760742942355,32.0,30.576901247402773
2008-05-13,23.29187179992046,24.0,30.0,27.994335744531465,28.0,32.0,31.0,40.0,30.0,24.0,27.0,24.0,22.0,27.0,26.0,27.111294556570773,26.0,27.0,25.99176517915281,28.0,25.522649006861073,38.0,24.518270570049857,27.0,38.156839838830095
2008-05-14,30.902831162140696,37.0,41.0,47.02962546186753,47.0,43.0,42.0,33.0,44.0,32.0,40.0,41.0,44.0,46.0,34.0,28.958148009704534,28.0,47.0,44.264902558806234,33.0,25.522649006861073,47.0,43.15959889128922,38.0,31.52439357133119
2008-05-15,42.31927020547105,33.0,40.0,44.02405340123552,44.0,47.0,42.0,32.0,43.0,44.0,40.0,39.0,42.0,43.0,40.0,41.88612218164086,42.0,45.0,41.379670340966214,44.0,40.0,41.0,40.216231261619846,31.0,30.576901247402773
2008-05-16,34.708310843250814,35.0,37.0,42.02033869414751,42.0,45.0,43.0,36.0,40.0,36.0,45.0,34.0,33.0,37.0,39.0,39.115842001940216,39.0,36.0,35.60920590528619,41.0,36.83628524290871,48.0,34.3294960022811,32.0,34.366870543116434
2008-05-17,38.51379052436093,38.0,41.0,45.025910754779524,45.0,47.0,48.0,42.0,47.0,40.0,45.0,43.0,35.0,38.0,42.0,43.73297563477462,44.0,41.0,36.57094997789953,42.0,37.0,50.0,35.31061854550423,36.0,40.051824486686925
2008-05-18,41.36790028519352,45.0,44.0,47.02962546186753,47.0,50.0,54.0,69.0,49.0,43.0,47.0,44.0,40.0,41.0,45.0,45.57982908790838,46.0,45.0,39.456182195739544,44.0,40.0,51.0,38.2539861751736,40.0,65.63411723275416
2008-05-19,50.0,50.0,47.0,50.03519752249954,50.0,57.0,52.0,38.34493377284296,55.0,45.0,51.0,40.0,48.0,47.0,42.0,45.57982908790838,46.0,51.0,45.22664663141957,49.0,45.0,52.0,44.14072143451234,48.0,36.58867729300563
2008-05-20,41.36790028519352,41.0,43.0,45.025910754779524,45.0,54.0,50.0,39.0,45.0,43.0,49.0,42.0,38.0,40.0,43.0,46.50325581447526,47.0,44.0,38.4944381231262,49.0,42.49310336093252,51.0,37.27286363195047,41.0,37.20934751490168
2008-05-21,40.0,32.0,40.0,41.01848134060351,41.0,40.0,42.0,33.0,38.0,40.0,46.0,36.0,42.0,42.0,40.0,42.80954890820774,43.0,41.0,40.41792626835288,38.0,37.77908826257934,39.0,39.235108718396724,36.0,31.52439357133119
2008-05-22,36.0,32.0,37.0,38.012909279971495,38.0,38.0,37.0,30.761656133389707,36.0,36.0,44.0,32.0,38.0,39.0,37.0,37.268988548806455,37.0,37.0,37.532694050512866,36.0,39.0,38.0,36.29174108872735,36.0,29.403579939405688
2008-05-23,37.0,32.0,35.0,42.02033869414751,42.0,42.0,40.0,31.0,39.0,36.0,47.0,31.0,39.0,36.0,37.0,38.192415275373335,38.0,38.0,34.64746183267285,36.0,37.0,52.0,33.348373459057974,36.0,29.629408923474358
2008-05-24,37.0,34.0,36.0,39.0147666335155,39.0,43.0,37.0,36.0,36.0,36.0,37.0,36.0,34.0,36.0,38.0,40.96269545507398,41.0,37.0,34.64746183267285,39.0,35.0,42.0,33.348373459057974,41.0,34.366870543116434
2008-05-25,37.0,38.0,41.0,37.0110519264275,37.0,40.0,39.0,37.0,38.0,34.0,55.0,35.0,35.0,39.0,34.0,37.268988548806455,37.0,38.0,37.532694050512866,37.0,36.0,37.0,36.29174108872735,41.0,35.31436286704485
2008-05-26,44.0,39.0,45.0,47.02962546186753,47.0,49.0,43.0,37.0,42.0,44.0,55.0,39.0,46.0,46.0,40.0,47.42668254104214,48.0,44.0,44.264902558806234,37.0,42.0,49.0,43.15959889128922,38.0,35.31436286704485
2008-05-27,44.22201004602611,35.0,41.0,44.02405340123552,44.0,49.0,43.0,38.34493377284296,40.0,46.0,53.0,40.0,44.0,45.0,42.0,46.50325581447526,47.0,43.0,43.30315848619289,44.0,41.0,48.0,42.1784763480661,38.0,36.58867729300563
2008-05-28,40.0,38.0,42.0,45.025910754779524,45.0,47.0,41.0,36.0,41.0,38.0,47.0,40.0,42.0,43.0,36.0,46.50325581447526,47.0,39.0,41.379670340966214,47.0,41.0,46.0,40.216231261619846,28.0,34.366870543116434
2008-05-29,42.0,37.0,38.0,42.02033869414751,42.0,45.0,42.0,41.0,36.0,40.0,46.0,39.0,36.0,40.0,36.0,42.80954890820774,43.0,42.0,38.4944381231262,45.0,37.0,44.0,37.27286363195047,49.0,39.10433216275851
2008-05-30,38.51379052436093,39.0,42.0,44.02405340123552,44.0,42.0,40.0,34.0,39.0,40.0,44.20362358188595,37.0,37.0,42.0,34.0,43.73297563477462,44.0,42.0,40.41792626835288,43.0,37.0,43.0,39.235108718396724,40.0,32.471885895259604
2008-05-31,35.65968076352834,37.0,37.0,43.022196047691516,43.0,41.0,40.0,35.50120465804799,38.0,37.0,46.0,37.0,33.0,36.0,34.0,45.57982908790838,46.0,39.0,34.64746183267285,42.0,37.0,46.0,33.348373459057974,31.0,33.89426578540565
2008-06-01,43.0,37.0,43.0,44.02405340123552,44.0,49.0,45.0,40.0,44.0,39.0,51.0,38.0,43.0,43.0,40.0,45.57982908790838,46.0,41.0,41.379670340966214,43.0,38.0,48.0,40.216231261619846,36.0,38.156839838830095
2008-06-02,42.0,40.0,40.0,41.01848134060351,41.0,44.0,39.0,44.0,40.0,39.0,43.0,39.0,38.0,43.0,35.0,40.96269545507398,41.0,43.0,41.379670340966214,47.0,40.0,41.0,40.216231261619846,35.0,41.946809134543756
2008-06-03,44.0,41.0,41.0,46.02776810832353,46.0,45.0,43.0,40.0,43.0,45.0,46.0,40.552856635397376,40.0,48.0,35.0,45.57982908790838,46.0,47.0,46.188390704032905,40.0,41.0,45.0,45.121843977735466,40.0,38.156839838830095
2008-06-04,42.0,38.0,42.0,44.02405340123552,44.0,44.0,40.0,39.0,42.0,43.0,48.0,40.0,42.0,46.0,37.0,43.73297563477462,44.0,45.0,44.264902558806234,42.0,42.0,42.0,43.15959889128922,43.0,37.20934751490168
2008-06-05,40.0,38.0,43.0,41.01848134060351,41.0,43.0,46.0,38.34493377284296,44.0,40.0,46.0,40.0,40.0,45.0,34.0,40.039268728507096,40.0,42.0,43.30315848619289,42.0,44.0,37.0,42.1784763480661,43.0,36.58867729300563
2008-06-06,39.0,38.0,45.0,42.02033869414751,42.0,48.0,43.0,40.0,40.0,41.0,49.0,40.0,44.0,36.0,36.0,42.80954890820774,43.0,45.0,34.64746183267285,34.0,44.0,44.0,33.348373459057974,35.0,38.156839838830095
2008-06-07,34.0,32.0,36.0,38.012909279971495,38.0,40.0,33.0,35.0,36.0,36.0,44.0,34.0,30.0,36.0,28.0,38.192415275373335,38.0,37.0,34.64746183267285,40.0,38.0,37.0,33.348373459057974,30.0,33.41937821918802
2008-06-08,35.0,31.0,36.0,39.0147666335155,39.0,37.0,35.0,38.0,32.0,33.0,42.0,36.0,28.0,35.0,33.0,39.115842001940216,39.0,38.0,33.68571776005952,32.0,34.0,38.0,32.36725091583486,31.0,36.261855190973264
2008-06-09,49.0,36.0,35.0,42.02033869414751,42.0,40.0,40.0,43.0,35.0,35.0,52.0,43.0,35.0,38.0,34.0,36.345561822239574,36.0,42.0,36.57094997789953,36.0,33.0,43.0,35.31061854550423,43.0,40.99931681061534
2008-06-10,40.0,35.0,47.0,38.012909279971495,38.0,45.0,46.0,30.0,46.0,46.0,41.0,29.0,37.0,43.0,33.0,35.422135095672694,35.0,40.0,41.379670340966214,38.0,33.0,48.0,40.216231261619846,39.0,28.681916599545943
2008-06-11,32.0,28.0,31.0,34.005479865795486,34.0,33.0,33.0,32.0,30.0,33.0,44.0,29.0,33.0,33.0,32.0,35.422135095672694,35.0,36.0,31.76222961483284,33.0,33.0,34.0,30.405005829388607,34.0,30.576901247402773
2008-06-12,41.0,32.0,38.0,41.01848134060351,41.0,42.0,37.0,28.0,36.0,39.0,41.0,37.0,36.0,37.0,31.0,37.268988548806455,37.0,41.0,35.60920590528619,31.0,33.0,35.0,34.3294960022811,36.0,26.78693195168911
2008-06-13,48.0,30.0,32.0,41.01848134060351,41.0,41.0,38.0,40.0,30.0,37.0,41.5162067336844,31.0,29.0,33.0,33.0,36.345561822239574,36.0,36.0,31.76222961483284,37.0,31.0,40.0,30.405005829388607,30.0,38.156839838830095
2008-06-14,57.0,37.0,39.0,42.02033869414751,42.0,48.0,44.0,40.0,39.0,40.0,41.0,41.0,37.0,37.0,35.0,43.73297563477462,44.0,40.0,35.60920590528619,38.0,31.0,48.0,34.3294960022811,40.0,38.0
2008-06-15,55.0,46.0,41.0,46.02776810832353,46.0,47.0,50.0,46.0,44.0,39.0,45.0,41.0,37.0,36.0,38.0,42.80954890820774,43.0,42.0,34.64746183267285,41.0,37.0,48.0,33.348373459057974,40.0,38.0
2008-06-16,51.0,48.0,44.0,46.02776810832353,46.0,43.0,49.0,41.0,47.0,42.0,49.0,42.0,38.0,38.0,42.0,45.57982908790838,46.0,41.0,36.57094997789953,42.0,37.0,52.0,35.31061854550423,40.0,44.0
2008-06-17,63.0,49.0,44.0,45.025910754779524,45.0,54.0,50.0,44.0,47.0,43.0,58.0,45.0,37.0,41.0,41.0,47.42668254104214,48.0,43.0,39.456182195739544,44.0,40.0,54.0,38.2539861751736,42.0,44.0
2008-06-18,52.0,47.0,49.0,50.03519752249954,50.0,55.0,49.0,42.0,52.0,45.0,51.0,45.0,39.0,44.0,39.0,46.50325581447526,47.0,51.0,42.34141441357956,46.0,40.60749732159125,50.0,41.197353804842976,40.0,40.0
2008-06-19,69.0,46.0,42.0,47.02962546186753,47.0,49.0,49.0,39.0,49.0,53.0,46.0,41.0,43.0,40.0,35.0,43.73297563477462,44.0,46.0,38.4944381231262,45.0,39.66469430192061,49.0,37.27286363195047,39.0,37.20934751490168
2008-06-20,61.0,42.0,43.0,45.025910754779524,45.0,46.0,47.0,40.0,47.0,50.0,52.26587412649061,41.0,37.0,39.0,37.0,43.73297563477462,44.0,39.0,37.532694050512866,44.0,37.0,52.0,36.29174108872735,39.0,38.156839838830095
2008-06-21,79.0,50.0,48.0,50.03519752249954,50.0,53.0,51.0,57.0,47.0,43.0,52.26587412649061,46.0,39.0,44.0,41.0,52.04381617387654,53.0,43.0,42.34141441357956,44.0,41.0,59.0,41.197353804842976,39.0,54.26420934561317
2008-06-22,66.0,52.0,55.0,58.05005635085157,58.0,57.0,60.0,49.0,57.0,55.0,53.0,55.0,55.0,58.0,52.0,57.584376533277826,59.0,57.0,55.805831430166286,56.0,41.0,59.0,54.93306940996671,50.0,46.684270754185846
2008-06-23,55.0,32.0,49.0,53.04076958313155,53.0,55.0,54.0,54.0,50.0,48.0,54.0,48.0,48.0,51.0,41.0,54.814096353577185,56.0,53.0,49.07362292187292,56.0,46.0,55.0,48.06521160740484,48.0,51.42173237382792
2008-06-24,48.0,51.0,48.0,52.038912229587545,52.0,55.0,53.0,48.0,47.0,47.0,58.0,46.0,44.0,45.0,41.0,50.19696272074278,51.0,49.0,43.30315848619289,51.0,42.0,52.0,42.1784763480661,49.0,45.73677843025743
2008-06-25,50.0,45.0,47.0,51.03705487604354,51.0,55.0,54.0,43.0,48.0,46.0,50.0,46.0,45.0,49.0,41.0,52.96724290044342,54.0,56.0,47.15013477664625,49.0,44.0,53.0,46.102966520958596,52.0,40.99931681061534
2008-06-26,48.0,52.0,52.0,50.03519752249954,50.0,59.0,54.0,51.0,55.0,49.0,59.0,53.0,48.0,52.0,44.0,51.12038944730966,52.0,50.0,50.03536699448626,48.0,42.49310336093252,56.0,49.04633415062797,41.0,48.579255402042676
2008-06-27,48.0,42.0,44.0,54.04262693667555,54.0,58.0,51.0,40.0,51.0,48.0,61.0,41.0,45.0,47.0,48.0,50.19696272074278,51.0,58.0,45.22664663141957,51.0,42.0,52.0,44.14072143451234,45.0,38.156839838830095
2008-06-28,46.0,45.0,49.0,52.038912229587545,52.0,54.0,54.0,42.0,53.0,46.0,54.0,44.0,49.0,48.0,48.0,50.19696272074278,51.0,46.0,46.188390704032905,46.0,42.0,55.0,45.121843977735466,48.0,40.051824486686925
2008-06-29,49.0,50.0,52.0,54.04262693667555,54.0,57.0,57.0,46.0,55.0,49.0,56.0,48.0,51.0,49.0,48.0,54.814096353577185,56.0,50.0,47.15013477664625,54.0,42.0,62.0,46.102966520958596,50.0,43.8417937824006
2008-06-30,50.0,53.0,53.0,55.04448429021956,55.0,65.0,57.0,48.0,56.0,51.0,62.0,51.0,49.0,50.0,48.0,57.584376533277826,59.0,51.0,48.11187884925958,56.0,52.0,63.0,47.08408906418172,50.0,45.73677843025743
2008-07-01,55.0,50.0,53.0,58.05005635085157,58.0,61.0,59.0,47.0,56.0,55.0,64.0,47.0,54.0,53.0,54.0,56.0,58.0,57.0,50.997111067099596,57.0,52.0,63.0,50.02745669385109,42.0,44.789286106329016
2008-07-02,49.0,47.0,50.0,54.04262693667555,54.0,56.0,53.0,45.0,58.0,49.0,55.0,47.0,45.0,50.0,47.0,58.0,51.0,50.0,48.11187884925958,59.0,47.0,57.0,47.08408906418172,48.0,42.894301458472185
2008-07-03,47.0,49.0,53.0,51.03705487604354,51.0,62.0,56.0,45.0,56.0,49.0,56.744902206826524,49.0,53.0,51.0,48.0,50.0,56.0,50.0,49.07362292187292,53.0,48.0,63.0,48.06521160740484,41.0,42.894301458472185
2008-07-04,54.0,56.0,59.0,57.048198997307566,57.0,61.0,59.0,49.0,58.0,53.0,60.0,56.0,57.0,54.0,53.0,55.0,58.0,58.0,51.95885513971293,58.0,49.0,65.0,51.008579237074215,55.0,46.684270754185846
2008-07-05,51.0,54.0,54.0,55.04448429021956,55.0,62.0,57.0,56.0,58.0,52.0,63.0,56.0,56.0,56.0,45.0,55.0,53.0,57.0,53.88234328493961,66.0,50.0,58.0,52.97082432352046,52.0,53.31671702168475
2008-07-06,51.0,51.0,51.0,58.05005635085157,58.0,57.0,54.0,54.0,55.0,52.0,58.0,51.0,48.0,53.0,52.0,53.0,57.0,57.0,50.997111067099596,54.0,47.2071184592857,55.0,50.02745669385109,47.0,51.42173237382792
2008-07-07,49.0,32.0,49.0,54.04262693667555,54.0,61.0,52.0,43.0,50.0,48.0,62.0,46.0,52.0,50.0,46.0,56.0,53.0,55.0,48.11187884925958,50.0,48.0,56.0,47.08408906418172,46.0,40.99931681061534
2008-07-08,45.0,44.0,48.0,53.04076958313155,53.0,62.0,53.0,43.0,57.0,51.0,62.0,47.0,47.0,47.0,49.0,52.0,48.0,55.0,45.22664663141957,51.0,48.0,52.0,44.14072143451234,43.0,40.99931681061534
2008-07-09,49.0,47.0,48.0,50.03519752249954,50.0,56.0,54.0,43.0,52.0,49.0,53.0,47.0,45.0,49.0,46.0,50.0,59.0,50.0,47.15013477664625,53.0,47.0,55.0,46.102966520958596,43.0,40.0
2008-07-10,45.0,48.0,49.0,54.04262693667555,54.0,54.0,55.0,53.0,50.0,47.0,51.0,50.0,43.0,51.0,43.0,51.0,49.0,46.0,49.07362292187292,50.0,47.2071184592857,55.0,48.06521160740484,47.0,50.47424004989951
2008-07-11,55.0,42.0,46.0,51.03705487604354,51.0,57.0,51.0,49.0,55.0,55.0,61.0,48.0,49.0,48.0,46.0,47.0,54.0,57.0,46.188390704032905,50.0,43.0,53.0,45.121843977735466,48.0,46.684270754185846
2008-07-12,53.0,37.0,43.0,42.02033869414751,42.0,46.0,49.0,35.0,46.0,44.0,46.0,37.0,39.0,40.0,41.0,55.0,41.0,50.0,38.4944381231262,47.0,36.0,46.0,37.27286363195047,33.0,33.41937821918802
2008-07-13,54.0,42.0,42.0,45.025910754779524,45.0,49.0,53.0,38.0,48.0,40.0,45.0,42.0,39.0,41.0,45.0,44.0,42.0,40.0,39.456182195739544,44.0,37.0,50.0,38.2539861751736,35.0,36.261855190973264
2008-07-14,44.0,43.0,45.0,48.031482815411536,48.0,58.0,53.0,42.0,58.0,46.0,52.0,44.0,45.0,44.0,49.0,43.0,49.0,51.0,42.34141441357956,46.0,42.0,54.0,41.197353804842976,35.0,40.051824486686925
2008-07-15,48.0,43.0,48.0,50.03519752249954,50.0,56.0,58.0,43.0,53.0,47.0,57.0,48.0,47.0,44.0,50.0,49.0,57.0,48.0,42.34141441357956,50.0,45.0,62.0,41.197353804842976,50.0,40.99931681061534
2008-07-16,49.0,51.0,52.0,58.05005635085157,58.0,55.0,57.0,52.0,56.0,50.0,55.0,49.0,50.0,53.0,45.0,55.0,51.0,50.0,50.997111067099596,54.0,45.0,58.0,50.02745669385109,47.0,49.52674772597109
2008-07-17,47.0,46.0,49.0,51.03705487604354,51.0,55.0,55.0,44.0,54.0,49.0,58.0,48.0,48.0,48.0,46.0,54.0,53.0,46.0,46.188390704032905,53.0,47.0,56.0,45.121843977735466,43.0,41.946809134543756
2008-07-18,47.0,51.0,48.0,51.03705487604354,51.0,54.0,54.0,50.0,51.0,47.0,56.0,46.0,44.0,45.0,46.0,53.0,49.0,47.0,43.30315848619289,53.0,46.0,57.0,42.1784763480661,43.0,47.63176307811426
2008-07-19,45.0,49.0,44.0,46.02776810832353,46.0,48.0,47.0,46.0,52.0,43.0,47.0,44.0,40.0,43.0,37.0,47.0,45.0,49.0,41.379670340966214,51.0,42.0,51.0,40.216231261619846,50.0,43.8417937824006
2008-07-20,51.0,48.0,51.0,55.04448429021956,55.0,54.0,59.0,46.0,54.0,51.0,56.0,50.0,52.0,49.0,43.0,47.0,30.0,58.0,47.15013477664625,46.0,41.0,64.0,46.102966520958596,51.0,43.8417937824006
2008-07-21,56.0,55.0,57.0,62.05748576502758,62.0,64.0,60.0,54.0,56.0,56.0,59.0,57.0,57.0,53.0,53.0,60.0,59.0,61.0,50.997111067099596,55.0,53.0,63.0,50.02745669385109,62.0,51.42173237382792
2008-07-22,58.0,51.0,58.0,60.05377105793957,60.0,63.0,60.0,52.0,56.0,57.0,69.0,55.0,58.0,57.0,56.0,63.0,62.0,58.0,54.844087357552944,61.0,54.0,65.0,53.95194686674358,55.0,49.52674772597109
2008-07-23,54.0,52.0,52.0,51.03705487604354,51.0,54.0,52.0,53.0,50.0,56.0,54.0,50.0,49.0,52.0,54.0,63.0,54.0,56.0,50.03536699448626,61.0,50.0,54.0,49.04633415062797,49.0,50.47424004989951
2008-07-24,49.0,53.0,48.0,56.04634164376356,56.0,59.0,57.0,48.0,52.0,50.0,63.0,49.0,47.0,48.0,46.0,55.0,54.0,54.0,46.188390704032905,50.0,46.0,56.0,45.121843977735466,54.0,45.73677843025743
2008-07-25,48.0,51.0,48.0,52.038912229587545,52.0,51.0,59.0,46.0,56.0,54.0,52.0,49.0,46.0,47.0,45.0,55.0,54.0,51.0,45.22664663141957,53.0,47.0,59.0,44.14072143451234,53.0,43.8417937824006
