DateTime,jck_af,pal_af,rir_af,grs_af,isl_af,amf_af,min_af,hen_af
1/21/1987,82700,1046000,39557.08,12807.48,105800,1001983.5,44396.61,78800
1/22/1987,82500,1046000,39683.45,12807.48,105600,1005669,42588.98,78900
1/23/1987,82300,1045000,39778.25,12807.48,105600,1009354.44,40893.54,79000
1/24/1987,82500,1046000,39873.26,12807.48,105600,1023108,39225.53,79000
1/25/1987,82700,1047000,39979.39,12807.48,105600,1034499.75,38196,79000
1/26/1987,82800,1048000,40107.11,12807.48,105500,1045891.5,36837.88,79100
1/27/1987,83000,1049000,40160.21,12807.48,105600,1058195.5,35909.05,79200
1/28/1987,83200,1051000,40341.85,12807.48,106400,1064113.88,36112.83,79400
1/29/1987,83200,1052000,40481.75,12807.48,106800,1068675,36423.23,79400
1/30/1987,83000,1052000,40438.7,12807.48,107300,1082883.75,36629.97,79500
1/31/1987,83200,1053000,40481.75,12886.69,107800,1097092.5,36939.71,79500
2/1/1987,83200,1054000,40578.45,12886.69,108300,1111301.25,37257.21,79500
2/2/1987,83400,1055000,40671.58,12886.69,108600,1120328.13,37257.21,79500
2/3/1987,83600,1056000,40815.54,12886.69,109000,1132834.25,37463.5,79600
2/4/1987,83900,1057000,40939.32,12886.69,109200,1144400.13,38092.09,79600
2/5/1987,83900,1058000,41022.07,12886.69,109700,1154978.63,38295.23,79700
2/6/1987,83600,1058000,41146.03,12886.69,110200,1164641.13,38810.41,79600
2/7/1987,83200,1060000,41239.83,12886.69,110700,1175991.75,38911.28,79600
2/8/1987,83200,1061000,41312.52,12886.69,111200,1187342.38,39017.42,79700
2/9/1987,83200,1063000,41510.86,12886.69,111600,1196717,39225.53,79900
2/10/1987,82700,1064000,41605.49,12886.69,112100,1206597.63,39537.2,79700
2/11/1987,82800,1066000,41784.16,12886.69,112700,1215518.5,39645.04,79800
2/12/1987,83000,1068000,42005.97,12886.69,114900,1227111.13,39748.03,80100
2/13/1987,83700,1070000,42357.03,12886.69,115500,1237719.25,39537.2,80100
2/14/1987,84100,1072000,42570.84,12886.69,116100,1248302.75,39434.71,80100
2/15/1987,84300,1074000,42721.47,12886.69,116600,1258886.25,38604.55,80200
2/16/1987,84800,1076000,42850.57,12886.69,117200,1263916.75,37890,80200
2/17/1987,85200,1078000,42990.62,12886.69,117600,1276762.5,37463.5,80200
2/18/1987,85600,1080000,43131.09,12886.69,118000,1289106.5,36837.88,80200
2/19/1987,86100,1082000,43207.35,12886.69,118800,1299894.88,36423.23,80200
2/20/1987,86400,1084000,43326.73,12886.69,119500,1308124.25,36317.81,80300
2/21/1987,86800,1086000,43446.49,12886.69,120000,1316356.63,36112.83,80400
2/22/1987,87400,1088000,43512.09,12966.37,120600,1325273.63,36013.29,80400
2/23/1987,88100,1091000,43676.21,12966.37,121100,1332768.38,36939.71,80400
2/24/1987,88100,1093000,43775.45,12966.37,121700,1340263.13,35909.05,80400
2/25/1987,88300,1095000,43962.72,12966.37,122300,1347757.88,35489.03,80500
2/26/1987,88800,1097000,44006.95,12966.37,122800,1365029.88,35489.03,80500
2/27/1987,89400,1099000,44039.87,12966.37,123300,1375661,35810.03,80687.5
2/28/1987,89400,1101000,44051.23,12966.37,123900,1385784.5,35909.05,80875
3/1/1987,90600,1104000,44372.78,12966.37,124300,1396428.5,35909.05,81062.5
3/2/1987,91600,1106000,44506.87,12966.37,124900,1406578,36013.29,81250
3/3/1987,92100,1109000,44708.75,12966.37,125400,1416155,35909.05,81438
3/4/1987,92500,1112000,45125.08,13046.54,126000,1424771.5,36317.81,81625
3/5/1987,92800,1114000,45600.88,13046.54,127000,1433468.5,36013.29,81813
3/6/1987,93800,1116000,45978.39,13046.54,127900,1448104.75,35909.05,82000
3/7/1987,94500,1119000,46416.79,13046.54,128400,1458976,36112.83,82100
3/8/1987,95600,1122000,47245.02,13046.54,129000,1470934.38,36423.23,82200
3/9/1987,96700,1125000,47912.63,13046.54,129900,1482475,36423.23,82300
3/10/1987,97400,1128000,48279.11,13046.54,130300,1495192,37149.38,82400
3/11/1987,98500,1131000,48647.86,13127.07,129600,1506802,38604.55,82500
3/12/1987,99100,1134000,48891.44,13127.07,130100,1517305,40166.17,82543
3/13/1987,100000,1137000,49241.39,13127.07,130400,1522840,41529.68,82586
3/14/1987,100000,1140000,49452.86,13127.07,131393.8,1536784,43867.2,82629
3/15/1987,101000,1143000,49688.04,13127.07,131790.8,1546349.75,45232.72,82671
3/16/1987,102000,1146000,49841.09,13208.24,132000,1553661.5,45870.14,82714
3/17/1987,102000,1148000,50124.75,13208.24,132100,1563804.5,48410,82757
3/18/1987,104000,1151000,50375.07,13208.24,132902.41,1568862.25,49140.83,82800
3/19/1987,104000,1154000,50530.23,13208.24,133000,1581259.25,50944.8,82843
3/20/1987,105000,1156000,50769.64,13208.24,133200,1586317,53104.17,82886
3/21/1987,105000,1159000,50902.48,13208.24,133458.2,1594337.63,56543.39,82929
3/22/1987,106000,1161000,51107.61,13208.24,133500,1600066.63,58804.31,82971
3/23/1987,107000,1163000,51216.48,13208.24,133500,1604621.88,61496.55,83014
3/24/1987,107000,1164000,51374.18,13208.24,133537.59,1612642.38,64125.49,83057
3/25/1987,108000,1165000,51520.48,13289.92,133537.59,1612642.38,66653.72,83100
3/26/1987,108000,1166000,51728.16,13289.92,133700,1618371.38,69184.87,83100
3/27/1987,109000,1166000,51838.86,13289.92,133700,1619517.25,71488.57,83100
3/28/1987,110000,1167000,51958.46,13289.92,133600,1622954.63,74742.58,83100
3/29/1987,111000,1167000,52076.17,13289.92,133600,1626392,75299.15,83100
3/30/1987,111000,1169000,52170.48,13289.92,133700,1628683.63,76884.2,83200
3/31/1987,113000,1169000,52312.33,13289.92,133700,1630947.25,78801.15,83200
4/1/1987,112000,1170000,52548.99,13289.92,133800,1638408.88,82292.17,83200
4/2/1987,113000,1171000,52870.71,13289.92,133800,1640113.63,86332.23,83300
4/3/1987,114000,1172000,53278.97,13289.92,133800,1641259.38,89590.79,83400
4/4/1987,114000,1175000,53969.59,13289.92,133800,1644713.63,92158.77,83400
4/5/1987,115000,1178000,54680.27,13289.92,133800,1649931.5,92860.02,83400
4/6/1987,116000,1185000,55573.2,13372.09,134000,1656907.63,93899.73,83600
4/7/1987,117000,1191000,56392.6,13372.09,134000,1662721,93089.5,83600
4/8/1987,118000,1198000,57246.77,13372.09,134100,1665046.25,92744.67,83800
4/9/1987,120000,1202000,57929.51,13372.09,134200,1663883.63,94831.17,84000
4/10/1987,120000,1201000,58528.88,13372.09,134200,1666776.13,96860.66,84100
4/11/1987,122000,1201000,59134.52,13454.78,134300,1667938.75,94831.17,84300
4/12/1987,123000,1201000,59704.38,13454.78,134400,1667371.63,94131.78,84400
4/13/1987,124000,1201000,60144.02,13454.78,134400,1673752.13,94131.78,84500
4/14/1987,125000,1201000,60573.06,13454.78,134400,1674914.88,94245.13,84700
4/15/1987,126000,1202000,60910.59,13454.78,134600,1674914.88,94945.46,85000
4/16/1987,128000,1204000,61277.23,13537.82,134900,1676077.5,95773.95,85300
4/17/1987,131000,1205000,61632.76,13537.82,135000,1674319.38,96013.7,85600
4/18/1987,134000,1205000,62086.53,13537.82,135700,1674900.75,94478.03,85600
4/19/1987,139000,1204000,62271.88,13621.53,136400,1675482,95896.65,85800
4/20/1987,141000,1202000,62245.36,13621.53,136200,1677240.25,95773.95,85800
4/21/1987,144000,1200000,62444.28,13621.53,135900,1679565.5,95773.95,85900
4/22/1987,147000,1199000,62577.43,13702.62,136000,1678402.88,95418.24,85900
4/23/1987,152000,1199000,62724.5,13702.62,135800,1674319.38,95534.71,86100
4/24/1987,156000,1200000,62884.41,13782.11,135600,1669697,96254.14,86200
4/25/1987,162000,1202000,63072.21,13862.05,135500,1659800.13,95896.65,86400
4/26/1987,168000,1203000,63192.89,13942.33,135300,1652852.38,95657.2,86400
4/27/1987,175000,1204000,63435.64,14104.55,135500,1641846.25,95534.71,86700
4/28/1987,183000,1203000,63584.1,14186.37,135400,1630388.25,95179.99,86800
4/29/1987,190000,1200000,63774,14351.27,135500,1615492.88,95534.71,86900
4/30/1987,199000,1195000,63841.67,14434.52,135600,1601771.25,96013.7,87000
5/1/1987,210000,1192000,63814.48,14602.47,135900,1592046,96618.7,87100
5/2/1987,217000,1190000,63814.48,14772.21,135700,1583513.25,96495.08,87100
5/3/1987,222000,1186000,63814.48,14857.9,135300,1584640.25,95773.95,87300
5/4/1987,227000,1181000,63814.48,14941.68,135000,1581809,94945.46,87500
5/5/1987,232000,1175000,63814.48,15109.69,134900,1576751.25,94831.17,87600
5/6/1987,239000,1168000,63868.88,15109.69,134900,1566608.25,94364.3,87800
5/7/1987,247000,1162000,63909.98,15194.15,134800,1554788.5,94245.13,88100
5/8/1987,254000,1156000,63937.21,15194.15,134700,1539038,94245.13,88100
5/9/1987,261000,1152000,63882.76,15194.15,134900,1520626,94597.5,88300
5/10/1987,267000,1147000,63882.76,15194.15,134700,1511230,95534.71,88400
5/11/1987,273000,1142000,63814.48,15194.15,134700,1498513,95896.65,88500
5/12/1987,275000,1138000,63774,15194.15,134600,1484689,95065.52,88500
5/13/1987,278000,1134000,63774,15194.15,134400,1465498.75,93899.73,88700
5/14/1987,278000,1132000,63760.76,15194.15,134400,1454627.5,93668.36,88700
5/15/1987,281000,1130000,63706.46,15194.15,134600,1439434.38,94131.78,88800
5/16/1987,282000,1130000,63706.46,15194.15,134600,1430737.38,95534.71,88900
5/17/1987,283000,1133000,63719.68,15194.15,135000,1415634.5,97221.63,89000
5/18/1987,285000,1141000,63760.76,15194.15,135000,1412433.5,96736.63,89100
5/19/1987,285000,1153000,63801.17,15194.15,135100,1404964.5,96736.63,89100
5/20/1987,284000,1163000,63801.17,15194.15,135100,1402830.5,98070.42,89300
5/21/1987,284000,1173000,63814.48,15194.15,135100,1406031.5,97465.11,89300
5/22/1987,283000,1179000,64046.26,15194.15,135000,1408165.5,95896.65,89400
5/23/1987,281000,1182000,64154.86,15194.15,134900,1412433.5,94245.13,89500
5/24/1987,280000,1184000,64182.19,15194.15,134900,1412433.5,92623.77,89500
5/25/1987,278000,1188000,64319.05,15194.15,135000,1414567.5,92744.67,89700
5/26/1987,277000,1189000,64524.52,15194.15,135000,1408165.5,93319.45,89700
5/27/1987,280000,1191000,64676.24,15194.15,135200,1406031.5,94364.3,89900
5/28/1987,281000,1194000,65104.86,15194.15,135600,1408165.5,95296.16,90000
5/29/1987,283000,1195000,65571.8,15194.15,135700,1411366.5,95296.16,90200
5/30/1987,283000,1196000,65826.52,15194.15,135500,1422040.38,94711.41,90200
5/31/1987,284000,1196000,66136.22,15194.15,135100,1426388.88,93207.21,90300
6/1/1987,285000,1197000,66692.23,15194.15,135100,1433998.75,92158.77,90200
6/2/1987,284000,1196000,66692.23,15194.15,135000,1443782.88,92508.73,90000
6/3/1987,284000,1194000,66787.34,15194.15,135000,1449191.88,92860.02,89800
6/4/1987,284000,1192000,66882.59,15194.15,135000,1451366.13,92860.02,89700
6/5/1987,283000,1190000,66951.29,15194.15,134700,1447044.25,93089.5,89600
6/6/1987,283000,1190000,67143.05,15194.15,134800,1443782.88,93437.45,89600
6/7/1987,284000,1190000,67279.73,15194.15,134700,1427476,94364.3,89500
6/8/1987,285000,1192000,67403.87,15194.15,134800,1418835.5,95296.16,89500
6/9/1987,284000,1195000,67486.51,15194.15,134700,1407098.5,96254.14,89600
6/10/1987,284000,1198000,67670.74,15194.15,134700,1399629.5,97103.12,89600
6/11/1987,284000,1199000,67756.31,15194.15,134600,1391119.5,97465.11,89700
6/12/1987,284000,1200000,67813.4,15194.15,134500,1386851.5,97706.94,89700
6/13/1987,284000,1200000,67813.4,15194.15,134200,1384717.5,97346.29,89700
6/14/1987,283000,1200000,67813.4,15194.15,134200,1380449.5,94711.41,89500
6/15/1987,282000,1198000,67841.92,15194.15,133700,1370846.5,92623.77,89400
6/16/1987,281000,1195000,67827.33,15194.15,133700,1362423.75,93437.45,89400
6/17/1987,280000,1190000,67798.73,15109.69,133000,1347757.88,92158.77,89300
6/18/1987,279000,1185000,67713.18,15109.69,132300,1335212.63,92158.77,89100
6/19/1987,278000,1178000,67699.28,15109.69,132300,1318451.75,92623.77,88900
6/20/1987,277000,1171000,67642.29,15109.69,131500,1304009.63,94245.13,88900
6/21/1987,276000,1162000,67458.95,15109.69,130700,1280375.38,93089.5,88800
6/22/1987,276000,1153000,67376.34,15109.69,130300,1269060.13,94945.46,88700
6/23/1987,275000,1143000,67307.21,15109.69,128000,1251822.38,95896.65,88700
6/24/1987,275000,1133000,67266.28,15109.69,127100,1239712.88,96377.45,88600
6/25/1987,274000,1121000,67238.81,15109.69,126200,1226618.88,95534.71,88500
6/26/1987,274000,1108000,67183.91,15025.45,124600,1211538,95179.99,88500
6/27/1987,273000,1095000,67060.76,14857.9,123000,1187848.5,94945.46,88300
6/28/1987,272000,1081000,66964.59,14518.25,121600,1175991.75,94711.41,87700
6/29/1987,271000,1066000,66896.55,14186.37,119900,1160291.38,94245.13,87000
6/30/1987,270000,1052000,66814.63,13862.05,118700,1146797.88,94831.17,86800
7/1/1987,268000,1038000,66787.34,13621.53,117200,1128508.88,95657.2,86300
7/2/1987,266000,1025000,66746.73,13289.92,116500,1113176.5,95179.99,85700
7/3/1987,264000,1014000,66746.73,12966.37,115300,1100050.13,95657.2,85600
7/4/1987,261000,1003000,66705.48,12650.69,114400,1081321.13,95773.95,85200
7/5/1987,258000,990000,66569.4,12342.58,113300,1068230,94945.46,84900
7/6/1987,256000,979000,66461.31,12032.06,112100,1057283.25,94711.41,84000
7/7/1987,254000,967000,66366,11719,110900,1043622.06,93550.05,83700
7/8/1987,251000,956000,66271.49,11489.59,109600,1027201.94,93781.14,83400
7/9/1987,249000,945000,66217.3,11264.55,108400,1006690.31,94478.03,83200
7/10/1987,247000,936000,66149.43,11044.04,107700,994279.63,95534.71,83100
7/11/1987,245000,926000,66149.43,10827.73,106400,973138.81,95534.71,83000
7/12/1987,243000,915000,66136.22,10527.19,104900,956727.13,96136.8,82800
7/13/1987,241000,905000,66123,10378.78,104000,943753.88,96254.14,82600
7/14/1987,237000,894000,66109.21,10232.32,103000,930923.94,95773.95,82300
7/15/1987,234000,884000,66028.18,10087.92,101600,920812.75,94597.5,82000
7/16/1987,232000,873000,65934.15,9945.69,100200,901453.44,94478.03,81900
7/17/1987,231000,863000,65934.15,9875.27,99100,884850.81,93781.14,81800
7/18/1987,231000,855000,65920.39,9735.91,98400,871738.31,94711.41,81700
7/19/1987,229000,847000,65907.22,9666.97,96900,861068.19,95896.65,81600
7/20/1987,227000,839000,65772.7,9598.64,95900,851273,96495.08,81300
7/21/1987,226000,835000,65451.61,9598.64,95400,847283.94,97346.29,81300
7/22/1987,224000,832000,65451.61,9598.64,95000,844890.44,97947.1,81000
7/23/1987,223000,828000,65451.61,9598.64,94700,844092.63,97706.94,80900
7/24/1987,220000,824000,65451.61,9598.64,94200,840901.38,95534.71,80800
7/25/1987,218000,819000,65451.61,9598.64,93900,834518.81,94478.03,80700
7/26/1987,216000,815000,65451.61,9598.64,93600,824964.44,95179.99,80600
7/27/1987,214000,810000,65464.69,9598.64,92600,813795,95179.99,80400
7/28/1987,213000,804000,65477.78,9530.67,91500,802128.56,94945.46,80200
7/29/1987,211000,797000,65491.44,9463.02,90500,787385.31,94831.17,80100
7/30/1987,209000,791000,65464.69,9389.97,89400,769649.88,95065.52,79900
7/31/1987,207000,784000,65464.69,9245.69,88200,755288.25,94364.3,79900
8/1/1987,204000,777000,65464.69,9174.32,87000,743212.63,95296.16,79800
8/2/1987,202000,769000,65464.69,9033.23,85900,728341.13,95065.52,79800
8/3/1987,199000,761000,65424.89,8894.43,84700,718796.81,95296.16,79600
8/4/1987,196000,754000,65424.89,8757.64,83500,705599.56,94131.78,79200
8/5/1987,194000,745000,65424.89,8690.03,82400,688365.56,93437.45,79000
8/6/1987,191000,737000,65344.77,8556.5,81200,672754.25,93781.14,78900
8/7/1987,189000,729000,65277.72,8424.91,80100,658753.63,94478.03,78600
8/8/1987,186000,720000,65264.68,8359.87,79100,645754.81,94711.41,77900
8/9/1987,184000,713000,65211.39,8231.42,77900,630684.19,94597.5,77600
8/10/1987,181000,703000,65091.92,8164.46,76900,615437.81,93668.36,77400
8/11/1987,178000,694000,65012.14,8164.46,76000,600887.63,92860.02,77100
8/12/1987,175000,685000,64959.06,8164.46,75100,589210.56,93319.45,76800
8/13/1987,172000,677000,64932.53,8164.46,74000,575732.75,93781.14,76800
8/14/1987,169000,669000,64879.44,8164.46,73200,561683.56,94478.03,76700
8/15/1987,167000,662000,64772.39,8164.46,72400,544151.44,96136.8,76800
8/16/1987,165000,654000,64593.64,8164.46,71500,529826.88,97221.63,76800
8/17/1987,162000,664000,64483.66,8164.46,70600,520015.72,97221.63,76800
8/18/1987,160000,638000,64415.3,8164.46,69800,510219.5,96377.45,76700
8/19/1987,157000,630000,64346.45,8164.46,68900,499277.09,94597.5,76700
8/20/1987,154000,621000,64046.26,8164.46,67900,487320,93781.14,76600
8/21/1987,151000,613000,63746.83,8164.46,66900,473552.56,94245.13,76600
8/22/1987,149000,604000,63516.77,8164.46,65800,462510.22,94831.17,76500
8/23/1987,147000,596000,63287.54,8164.46,65000,450914.25,94711.41,76100
8/24/1987,145000,587000,63112.18,8164.46,64500,440595.09,94711.41,76300
8/25/1987,143000,580000,62591.04,8164.46,63700,431644.59,94364.3,76300
8/26/1987,140000,572000,62100.02,8164.46,62800,418232.5,93089.5,76100
8/27/1987,138000,564000,61605.29,8164.46,62200,404203.63,93089.5,76000
8/28/1987,135000,557000,61060.17,8164.46,61500,391351.66,94245.13,75900
8/29/1987,132000,549000,60425.39,8164.46,61100,377782.5,94831.17,75900
8/30/1987,130000,541000,59850.35,8164.46,60500,366365.59,95418.24,75800
8/31/1987,127000,534000,59002.8,8164.46,59900,356730.5,95179.99,75800
9/1/1987,125000,526000,58020.73,8164.46,59400,346709.75,94597.5,75700
9/2/1987,120000,519000,57003.91,8164.46,58800,334280.59,93899.73,75600
9/3/1987,118000,512000,55911.9,8164.46,58300,320131.31,93437.45,75600
9/4/1987,114000,505000,54939.22,8164.46,57700,310976.5,94245.13,75400
9/5/1987,111000,499000,54042.94,8164.46,57300,300223.09,95065.52,75500
9/6/1987,109000,492000,53098.17,8164.46,56800,289493.88,95773.95,75500
9/7/1987,106000,486000,52146.89,8164.46,56200,280006.91,95896.65,75500
9/8/1987,103000,479000,51156.12,8164.46,55600,270982.69,95418.24,75400
9/9/1987,101000,473000,50243.66,8164.46,55100,263879.72,95418.24,75400
9/10/1987,98200,467000,49288.29,8164.46,54700,257305.11,95418.24,75300
9/11/1987,95200,462000,48393.63,8164.46,54200,247673.05,95065.52,75100
9/12/1987,92500,456000,47492.58,8164.46,53600,239970.78,94597.5,75100
9/13/1987,90100,451000,46532.98,8164.46,53000,231476.86,93899.73,75000
9/14/1987,87200,446000,45612.05,8164.46,52600,222612.25,93668.36,75000
9/15/1987,84500,441000,44686.27,8164.46,52200,211469.63,92158.77,74900
9/16/1987,80700,436000,43786.21,8164.46,51900,204447.56,93207.21,74900
9/17/1987,76900,431000,42861.11,8164.46,51700,197674.61,94012.9,74800
9/18/1987,74400,426000,41973.88,8095.46,51500,189731.75,94597.5,74700
9/19/1987,71800,422000,41115.14,8095.46,51300,183403.44,94711.41,74700
9/20/1987,69800,417000,40245.71,8095.46,51200,177681.36,94711.41,74700
9/21/1987,67700,413000,39599.19,8095.46,51000,174257.42,94597.5,74600
9/22/1987,65900,409000,39076.88,8095.46,50900,170442.69,94597.5,74600
9/23/1987,63800,406000,38643.52,8095.46,50800,166246.5,94478.03,74600
9/24/1987,61800,403000,38316.97,8095.46,50600,160724.61,93781.14,74500
9/25/1987,60200,399000,37932.21,8095.46,50600,153071.53,92273.38,74400
9/26/1987,58400,397000,37529.71,8095.46,50600,141276.14,91457.2,74400
9/27/1987,56300,394000,37215.51,8095.46,50600,141625.77,91690.46,74400
9/28/1987,55000,391000,36862.48,8095.46,50600,136389.97,91804.49,74400
9/29/1987,60700,388000,36646.06,8095.46,50700,129747.17,92388.14,74400
9/30/1987,60200,384000,36502.34,8095.46,50700,125379.43,92388.14,74300
10/1/1987,62400,378650.03,36380.46,8095.46,50687.15,121695.23,90409.27,74310
10/2/1987,62700,374825.94,36244.07,8095.46,50724.68,116679.5,89357.47,74310
10/3/1987,62400,370685.81,36060.02,8095.46,50839.25,109477.13,89011.52,74120
10/4/1987,62500,366679.97,35906.02,8095.46,51071.1,103755.66,88779.71,74120
10/5/1987,62700,362717.41,35780.75,8095.46,51266.04,102164.2,88779.71,74060
10/6/1987,62400,359050.28,35656.39,8095.46,51459.87,101209.33,86791.18,74060
10/7/1987,62200,355268.47,35494.37,8027.06,51773.04,100254.46,84577.74,73930
10/8/1987,61800,351653.47,35361.3,8027.06,52126.63,99299.59,81727.16,73810
10/9/1987,61800,347896.84,35380.25,8027.06,52484.58,99617.88,78912.75,73680
10/10/1987,61600,344356.88,35380.25,8027.06,52923.27,99617.88,75975.72,73550
10/11/1987,61300,340588.81,35380.25,8027.06,53284.7,99617.88,72706.5,73550
